time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,city
1637377200,2021-11-20 00:00,26.6,79.9,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",13.9,22.3,112,ESE,1010.0,29.84,0.0,0.0,73,52,28.8,83.8,26.6,79.9,28.8,83.8,21.2,70.2,0,0,0,0,10.0,6.0,19.2,31.0,Natal
1637380800,2021-11-20 01:00,26.5,79.7,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",13.5,21.7,111,ESE,1010.0,29.83,0.0,0.0,72,64,28.6,83.5,26.5,79.7,28.6,83.5,21.0,69.8,0,1,0,0,10.0,6.0,18.9,30.5,Natal
1637384400,2021-11-20 02:00,26.4,79.5,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",13.1,21.1,111,ESE,1010.0,29.83,0.0,0.0,71,77,28.4,83.1,26.4,79.5,28.4,83.1,20.8,69.4,0,3,0,0,10.0,6.0,18.6,30.0,Natal
1637388000,2021-11-20 03:00,26.3,79.3,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",12.8,20.5,110,ESE,1010.0,29.82,0.0,0.0,71,90,28.2,82.8,26.3,79.3,28.2,82.8,20.6,69.1,0,0,0,0,10.0,6.0,18.3,29.5,Natal
1637391600,2021-11-20 04:00,26.7,80.1,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",12.8,20.5,111,ESE,1010.0,29.84,0.0,0.0,68,68,28.5,83.3,26.7,80.1,28.5,83.3,20.2,68.3,0,3,0,0,10.0,6.0,17.8,28.7,Natal
1637395200,2021-11-20 05:00,27.1,80.8,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.8,20.5,112,ESE,1011.0,29.85,0.0,0.0,64,46,28.8,83.8,27.1,80.8,28.8,83.8,19.7,67.5,0,0,0,0,10.0,6.0,17.3,27.8,Natal
1637398800,2021-11-20 06:00,27.5,81.5,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.8,20.5,112,ESE,1011.0,29.87,0.0,0.0,61,24,29.1,84.4,27.5,81.5,29.1,84.4,19.3,66.7,0,0,0,0,10.0,6.0,16.8,27.0,Natal
1637402400,2021-11-20 07:00,28.2,82.8,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.8,20.5,110,ESE,1012.0,29.88,0.0,0.0,59,16,30.0,86.0,28.2,82.8,30.0,86.0,19.5,67.2,0,0,0,0,10.0,6.0,16.1,25.9,Natal
1637406000,2021-11-20 08:00,28.9,84.0,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.8,20.5,107,ESE,1012.0,29.89,0.0,0.0,58,8,30.9,87.6,28.9,84.0,30.9,87.6,19.8,67.6,0,0,0,0,10.0,6.0,15.4,24.8,Natal
1637409600,2021-11-20 09:00,29.6,85.3,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.8,20.5,104,ESE,1012.0,29.9,0.0,0.0,56,0,31.8,89.2,29.6,85.3,31.8,89.2,20.0,68.0,0,0,0,0,10.0,6.0,14.8,23.8,Natal
1637413200,2021-11-20 10:00,30.9,87.6,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.0,21.0,103,ESE,1012.0,29.88,0.0,0.0,56,0,34.3,93.8,30.9,87.6,34.3,93.8,21.1,70.0,0,0,0,0,10.0,6.0,15.1,24.2,Natal
1637416800,2021-11-20 11:00,32.2,90.0,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.3,21.5,102,ESE,1011.0,29.86,0.0,0.0,56,0,36.9,98.4,32.2,90.0,36.9,98.4,22.2,72.0,0,0,0,0,10.0,6.0,15.4,24.7,Natal
1637420400,2021-11-20 12:00,33.5,92.3,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.6,22.0,101,ESE,1011.0,29.85,0.0,0.0,55,0,39.4,102.9,33.5,92.3,39.4,102.9,23.3,73.9,0,0,0,0,10.0,6.0,15.7,25.2,Natal
1637424000,2021-11-20 13:00,33.1,91.6,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.4,21.6,103,ESE,1010.0,29.83,0.0,0.0,56,5,38.8,101.8,33.1,91.6,38.8,101.8,23.2,73.8,0,0,0,0,10.0,6.0,15.4,24.8,Natal
1637427600,2021-11-20 14:00,32.7,90.9,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.2,21.2,106,ESE,1010.0,29.82,0.0,0.0,57,9,38.1,100.6,32.7,90.9,38.1,100.6,23.2,73.7,0,0,0,0,10.0,6.0,15.2,24.5,Natal
1637431200,2021-11-20 15:00,32.3,90.1,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.0,20.9,108,ESE,1009.0,29.81,0.0,0.0,58,14,37.5,99.5,32.3,90.1,37.5,99.5,23.1,73.6,0,0,0,0,10.0,6.0,15.0,24.1,Natal
1637434800,2021-11-20 16:00,30.5,86.8,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.3,19.8,110,ESE,1010.0,29.82,0.0,0.0,63,24,34.7,94.5,30.5,86.8,34.7,94.5,22.5,72.6,0,0,0,0,10.0,6.0,15.1,24.4,Natal
1637438400,2021-11-20 17:00,28.6,83.5,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",11.6,18.7,112,ESE,1010.0,29.83,0.0,0.0,68,34,31.9,89.4,28.6,83.5,31.9,89.4,22.0,71.5,0,1,0,0,10.0,6.0,15.3,24.6,Natal
1637442000,2021-11-20 18:00,26.8,80.2,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.0,17.6,114,ESE,1011.0,29.84,0.0,0.0,72,44,29.1,84.4,26.8,80.2,29.1,84.4,21.4,70.5,0,0,0,0,10.0,6.0,15.4,24.8,Natal
1637445600,2021-11-20 19:00,26.7,80.1,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.0,17.8,112,ESE,1011.0,29.85,0.0,0.0,73,47,29.0,84.2,26.7,80.1,29.0,84.2,21.4,70.6,0,1,0,0,10.0,6.0,15.6,25.1,Natal
1637449200,2021-11-20 20:00,26.6,79.9,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.1,17.9,110,ESE,1011.0,29.86,0.03,0.0,74,50,28.9,84.0,26.6,79.9,28.9,84.0,21.5,70.6,0,21,0,0,10.0,6.0,15.7,25.3,Natal
1637452800,2021-11-20 21:00,26.5,79.7,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.2,18.0,109,ESE,1012.0,29.88,0.04,0.0,74,52,28.8,83.8,26.5,79.7,28.8,83.8,21.5,70.7,0,0,0,0,10.0,6.0,15.9,25.6,Natal
1637456400,2021-11-20 22:00,26.4,79.6,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.3,18.1,106,ESE,1011.0,29.86,0.02,0.0,74,51,28.7,83.6,26.4,79.6,28.7,83.6,21.4,70.5,0,21,0,0,10.0,6.0,16.0,25.7,Natal
1637460000,2021-11-20 23:00,26.4,79.5,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.3,18.2,104,ESE,1011.0,29.85,0.0,0.0,73,50,28.5,83.4,26.4,79.5,28.5,83.4,21.2,70.2,0,1,0,0,10.0,6.0,16.0,25.8,Natal
1637463600,2021-11-21 00:00,26.3,79.3,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.4,18.4,101,ESE,1010.0,29.84,0.0,0.0,73,50,28.4,83.1,26.3,79.3,28.4,83.1,21.1,70.0,0,0,0,0,10.0,6.0,16.1,25.9,Natal
1637467200,2021-11-21 01:00,26.2,79.1,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.0,17.8,101,ESE,1010.0,29.83,0.0,0.0,73,48,28.2,82.8,26.2,79.1,28.2,82.8,20.9,69.6,0,1,0,0,10.0,6.0,15.8,25.4,Natal
1637470800,2021-11-21 02:00,26.0,78.9,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",10.7,17.2,101,ESE,1010.0,29.83,0.0,0.0,72,47,28.0,82.4,26.0,78.9,28.0,82.4,20.6,69.1,0,1,0,0,10.0,6.0,15.5,25.0,Natal
1637474400,2021-11-21 03:00,25.9,78.6,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",10.3,16.6,102,ESE,1010.0,29.82,0.0,0.0,72,45,27.8,82.0,25.9,78.6,27.8,82.0,20.4,68.7,0,0,0,0,10.0,6.0,15.2,24.5,Natal
1637478000,2021-11-21 04:00,26.2,79.2,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",10.1,16.2,102,ESE,1011.0,29.84,0.0,0.0,69,51,28.1,82.5,26.2,79.2,28.1,82.5,20.1,68.2,0,1,0,0,10.0,6.0,14.4,23.2,Natal
1637481600,2021-11-21 05:00,26.6,79.8,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",9.8,15.8,103,ESE,1011.0,29.86,0.0,0.0,67,56,28.3,83.0,26.6,79.8,28.3,83.0,19.8,67.6,0,1,0,0,10.0,6.0,13.6,21.8,Natal
1637485200,2021-11-21 06:00,26.9,80.4,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",9.6,15.5,104,ESE,1012.0,29.88,0.0,0.0,64,62,28.6,83.5,26.9,80.4,28.6,83.5,19.5,67.1,0,0,0,0,10.0,6.0,12.8,20.5,Natal
1637488800,2021-11-21 07:00,27.8,82.0,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",10.2,16.4,105,ESE,1012.0,29.89,0.0,0.0,61,46,29.6,85.2,27.8,82.0,29.6,85.2,19.5,67.0,0,1,0,0,10.0,6.0,12.9,20.8,Natal
1637492400,2021-11-21 08:00,28.7,83.7,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.8,17.4,106,ESE,1013.0,29.9,0.0,0.0,58,29,30.5,87.0,28.7,83.7,30.5,87.0,19.4,67.0,0,0,0,0,10.0,6.0,13.0,21.0,Natal
1637496000,2021-11-21 09:00,29.6,85.3,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.4,18.4,107,ESE,1013.0,29.91,0.0,0.0,54,13,31.5,88.7,29.6,85.3,31.5,88.7,19.4,66.9,0,0,0,0,10.0,6.0,13.2,21.2,Natal
1637499600,2021-11-21 10:00,30.9,87.7,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.6,18.7,107,ESE,1012.0,29.89,0.0,0.0,53,9,33.9,93.0,30.9,87.7,33.9,93.0,20.4,68.7,0,0,0,0,10.0,6.0,13.4,21.6,Natal
1637503200,2021-11-21 11:00,32.3,90.1,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.9,19.1,106,ESE,1012.0,29.87,0.0,0.0,53,5,36.2,97.2,32.3,90.1,36.2,97.2,21.3,70.4,0,0,0,0,10.0,6.0,13.6,22.0,Natal
1637506800,2021-11-21 12:00,33.6,92.5,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.1,19.4,106,ESE,1011.0,29.85,0.0,0.0,52,1,38.6,101.5,33.6,92.5,38.6,101.5,22.3,72.1,0,0,0,0,10.0,6.0,13.9,22.3,Natal
1637510400,2021-11-21 13:00,33.2,91.8,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.9,19.2,106,ESE,1010.0,29.84,0.0,0.0,53,5,38.2,100.8,33.2,91.8,38.2,100.8,22.4,72.4,0,0,0,0,10.0,6.0,13.7,22.1,Natal
1637514000,2021-11-21 14:00,32.9,91.2,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.8,19.0,106,ESE,1010.0,29.82,0.0,0.0,55,8,37.8,100.0,32.9,91.2,37.8,100.0,22.6,72.6,0,0,0,0,10.0,6.0,13.6,21.8,Natal
1637517600,2021-11-21 15:00,32.5,90.5,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.6,18.7,107,ESE,1009.0,29.8,0.0,0.0,56,12,37.4,99.3,32.5,90.5,37.4,99.3,22.7,72.9,0,0,0,0,10.0,6.0,13.4,21.6,Natal
1637521200,2021-11-21 16:00,30.6,87.1,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.3,18.1,111,ESE,1009.0,29.81,0.0,0.0,62,26,34.7,94.5,30.6,87.1,34.7,94.5,22.3,72.1,0,0,0,0,10.0,6.0,13.8,22.2,Natal
1637524800,2021-11-21 17:00,28.8,83.8,1,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",10.9,17.5,115,ESE,1010.0,29.82,0.0,0.0,67,40,32.0,89.6,28.8,83.8,32.0,89.6,21.9,71.4,0,1,0,0,10.0,6.0,14.2,22.8,Natal
1637528400,2021-11-21 18:00,26.9,80.4,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",10.5,16.9,119,ESE,1010.0,29.83,0.0,0.0,73,54,29.3,84.7,26.9,80.4,29.3,84.7,21.5,70.7,0,0,0,0,10.0,6.0,14.5,23.4,Natal
1637532000,2021-11-21 19:00,26.8,80.3,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.0,17.8,115,ESE,1010.0,29.84,0.0,0.0,73,57,29.3,84.7,26.8,80.3,29.3,84.7,21.7,71.0,0,1,0,0,10.0,6.0,15.4,24.7,Natal
1637535600,2021-11-21 20:00,26.8,80.2,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.6,18.6,110,ESE,1011.0,29.85,0.0,0.0,74,59,29.2,84.6,26.8,80.2,29.2,84.6,21.8,71.3,0,1,0,0,10.0,6.0,16.2,26.0,Natal
1637539200,2021-11-21 21:00,26.7,80.1,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",12.1,19.4,105,ESE,1011.0,29.86,0.0,0.0,75,62,29.2,84.6,26.7,80.1,29.2,84.6,22.0,71.6,0,0,0,0,10.0,6.0,17.0,27.4,Natal
1637542800,2021-11-21 22:00,26.6,79.9,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.9,19.1,103,ESE,1011.0,29.85,0.0,0.0,76,65,29.1,84.4,26.6,79.9,29.1,84.4,22.0,71.6,0,1,0,0,10.0,6.0,16.8,27.0,Natal
1637546400,2021-11-21 23:00,26.6,79.8,0,"{'text': 'Parcialmente nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.6,18.7,101,ESE,1010.0,29.83,0.03,0.0,76,67,29.1,84.3,26.6,79.8,29.1,84.3,22.0,71.6,0,21,0,0,10.0,6.0,16.6,26.6,Natal
1637550000,2021-11-22 00:00,26.5,79.7,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.4,18.4,99,E,1010.0,29.82,0.04,0.0,76,70,29.0,84.2,26.5,79.7,29.0,84.2,22.0,71.6,0,0,0,0,10.0,6.0,16.3,26.3,Natal
1637553600,2021-11-22 01:00,26.3,79.3,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",10.7,17.2,102,ESE,1010.0,29.81,0.02,0.0,77,67,28.7,83.7,26.3,79.3,28.7,83.7,21.8,71.3,0,21,0,0,10.0,6.0,15.4,24.8,Natal
1637557200,2021-11-22 02:00,26.1,79.0,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",9.9,16.0,105,ESE,1009.0,29.81,0.03,0.0,77,65,28.4,83.1,26.1,79.0,28.4,83.1,21.7,71.0,0,21,0,0,10.0,6.0,14.5,23.4,Natal
1637560800,2021-11-22 03:00,25.9,78.6,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",9.2,14.8,108,ESE,1009.0,29.8,0.04,0.0,77,62,28.1,82.6,25.9,78.6,28.1,82.6,21.5,70.7,0,0,0,0,10.0,6.0,13.6,22.0,Natal
1637564400,2021-11-22 04:00,26.2,79.2,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",9.2,14.8,110,ESE,1010.0,29.82,0.02,0.0,75,71,28.5,83.3,26.2,79.2,28.5,83.3,21.5,70.8,0,21,0,0,10.0,6.0,13.0,21.0,Natal
1637568000,2021-11-22 05:00,26.6,79.8,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.2,14.8,112,ESE,1010.0,29.84,0.03,0.0,74,81,28.9,84.0,26.6,79.8,28.9,84.0,21.6,70.8,0,21,0,0,10.0,6.0,12.5,20.0,Natal
1637571600,2021-11-22 06:00,26.9,80.4,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.2,14.8,113,ESE,1011.0,29.85,0.04,0.0,73,90,29.3,84.7,26.9,80.4,29.3,84.7,21.6,70.9,0,0,0,0,10.0,6.0,11.9,19.1,Natal
1637575200,2021-11-22 07:00,27.5,81.4,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.2,14.8,116,ESE,1011.0,29.86,0.02,0.0,70,89,30.0,85.9,27.5,81.4,30.0,85.9,21.5,70.7,0,21,0,0,9.7,6.0,11.5,18.5,Natal
1637578800,2021-11-22 08:00,28.0,82.5,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.2,14.8,118,ESE,1012.0,29.87,0.1,0.0,67,88,30.6,87.1,28.0,82.5,30.6,87.1,21.4,70.5,0,21,0,0,9.3,5.0,11.1,17.9,Natal
1637582400,2021-11-22 09:00,28.6,83.5,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.2,14.8,121,ESE,1012.0,29.88,0.13,0.01,65,87,31.3,88.3,28.6,83.5,31.3,88.3,21.3,70.3,0,0,0,0,9.0,5.0,10.7,17.3,Natal
1637586000,2021-11-22 10:00,29.7,85.5,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",10.2,16.4,116,ESE,1011.0,29.87,0.07,0.0,62,63,33.0,91.3,29.7,85.5,33.0,91.3,21.6,70.8,0,21,0,0,9.3,5.0,11.9,19.1,Natal
1637589600,2021-11-22 11:00,30.9,87.6,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.3,18.1,112,ESE,1011.0,29.85,0.0,0.0,59,40,34.6,94.3,30.9,87.6,34.6,94.3,21.8,71.3,0,0,0,0,9.7,6.0,13.0,20.9,Natal
1637593200,2021-11-22 12:00,32.0,89.6,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.3,19.8,107,ESE,1010.0,29.83,0.0,0.0,56,16,36.3,97.3,32.0,89.6,36.3,97.3,22.1,71.8,0,0,0,0,10.0,6.0,14.1,22.7,Natal
1637596800,2021-11-22 13:00,31.2,88.2,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.2,19.7,106,ESE,1010.0,29.82,0.0,0.0,59,37,35.3,95.5,31.2,88.2,35.3,95.5,22.2,71.9,0,0,0,0,10.0,6.0,14.0,22.6,Natal
1637600400,2021-11-22 14:00,30.5,86.8,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",12.2,19.6,106,ESE,1009.0,29.8,0.03,0.0,62,58,34.3,93.7,30.5,86.8,34.3,93.7,22.2,72.0,0,21,0,0,10.0,6.0,13.9,22.4,Natal
1637604000,2021-11-22 15:00,29.7,85.5,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",12.1,19.4,105,ESE,1009.0,29.79,0.04,0.0,64,79,33.3,91.9,29.7,85.5,33.3,91.9,22.3,72.1,0,0,0,0,10.0,6.0,13.9,22.3,Natal
1637607600,2021-11-22 16:00,28.8,83.9,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",11.6,18.7,104,ESE,1009.0,29.8,0.02,0.0,69,75,32.3,90.1,28.8,83.9,32.3,90.1,22.5,72.5,0,21,0,0,10.0,6.0,14.2,22.9,Natal
1637611200,2021-11-22 17:00,28.0,82.3,1,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",11.2,18.0,103,ESE,1010.0,29.81,0.03,0.0,73,70,31.2,88.2,28.0,82.3,31.2,88.2,22.7,72.9,0,21,0,0,10.0,6.0,14.6,23.5,Natal
1637614800,2021-11-22 18:00,27.1,80.8,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",10.7,17.3,102,ESE,1010.0,29.83,0.04,0.0,78,66,30.2,86.4,27.1,80.8,30.2,86.4,22.9,73.2,0,0,0,0,10.0,6.0,15.0,24.1,Natal
1637618400,2021-11-22 19:00,27.0,80.5,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",10.6,17.0,103,ESE,1011.0,29.84,0.02,0.0,78,72,30.0,86.1,27.0,80.5,30.0,86.1,22.9,73.2,0,21,0,0,10.0,6.0,15.0,24.1,Natal
1637622000,2021-11-22 20:00,26.8,80.3,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",10.4,16.8,104,ESE,1011.0,29.86,0.03,0.0,79,78,29.9,85.8,26.8,80.3,29.9,85.8,22.8,73.1,0,21,0,0,10.0,6.0,15.0,24.1,Natal
1637625600,2021-11-22 21:00,26.7,80.1,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",10.3,16.6,105,ESE,1012.0,29.88,0.04,0.0,79,84,29.7,85.5,26.7,80.1,29.7,85.5,22.8,73.0,0,0,0,0,10.0,6.0,15.0,24.1,Natal
1637629200,2021-11-22 22:00,26.8,80.2,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.0,17.8,104,ESE,1011.0,29.86,0.02,0.0,79,86,29.8,85.6,26.8,80.2,29.8,85.6,22.8,73.0,0,21,0,0,10.0,6.0,15.8,25.4,Natal
1637632800,2021-11-22 23:00,26.8,80.3,0,"{'text': 'Possibilidade de chuva irregular', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.8,19.0,103,ESE,1011.0,29.85,0.03,0.0,79,87,29.8,85.7,26.8,80.3,29.8,85.7,22.8,73.0,0,21,0,0,10.0,6.0,16.6,26.8,Natal
1637636400,2021-11-23 00:00,26.9,80.4,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",12.5,20.2,102,ESE,1011.0,29.84,0.04,0.0,78,89,29.9,85.8,26.9,80.4,29.9,85.8,22.8,73.0,0,0,0,0,10.0,6.0,17.4,28.1,Natal
1637640000,2021-11-23 01:00,26.8,80.2,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",12.5,20.2,102,ESE,1010.0,29.83,0.02,0.0,79,82,29.7,85.5,26.8,80.2,29.7,85.5,22.8,73.0,0,21,0,0,10.0,6.0,17.5,28.2,Natal
1637643600,2021-11-23 02:00,26.6,79.9,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",12.5,20.2,102,ESE,1010.0,29.82,0.03,0.0,79,75,29.5,85.1,26.6,79.9,29.5,85.1,22.7,72.9,0,21,0,0,10.0,6.0,17.6,28.3,Natal
1637647200,2021-11-23 03:00,26.5,79.7,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",12.5,20.2,101,ESE,1010.0,29.81,0.04,0.0,80,68,29.3,84.7,26.5,79.7,29.3,84.7,22.7,72.9,0,0,0,0,10.0,6.0,17.7,28.4,Natal
